RATE,TYPE,LOCATIONID,TS
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:56:55.427"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:56:55.427"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:06.186"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:06.186"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:06.186"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:17.005"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:17.005"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:17.005"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:28.192"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:28.192"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:28.192"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:38.944"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:38.944"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:38.944"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:49.613"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:49.613"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:57:49.613"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:00.227"
360,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:00.227"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:00.227"
3120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:11.458"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:11.458"
3540,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:11.458"
3120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:22.758"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:22.758"
3540,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:22.758"
3120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:33.723"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:33.723"
3540,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:33.723"
3120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:44.560"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:44.560"
3540,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:44.560"
3120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:55.315"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:55.315"
3540,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:58:55.315"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:06.386"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:06.386"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:06.386"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:16.174"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:16.174"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:16.174"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:26.520"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:26.520"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:26.520"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:36.496"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:36.496"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:36.496"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:46.904"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:46.904"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:46.904"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:57.225"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:57.225"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 09:59:57.225"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:07.880"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:07.880"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:07.880"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:17.735"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:17.735"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:17.735"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:28.295"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:28.295"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:28.295"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:39.096"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:39.096"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:39.096"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:49.579"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:49.579"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:49.579"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:59.801"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:59.801"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:00:59.801"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:09.600"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:09.600"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:09.600"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:19.311"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:19.311"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:19.311"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:29.166"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:29.166"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:29.166"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:38.826"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:38.826"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:38.826"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:48.949"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:48.949"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:48.949"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:58.891"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:58.891"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:01:58.891"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:08.893"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:08.893"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:08.893"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:18.454"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:18.454"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:18.454"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:27.817"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:27.817"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:27.817"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:36.625"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:36.625"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:36.625"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:45.893"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:45.893"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:45.893"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:54.984"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:54.984"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:02:54.984"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:04.224"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:04.224"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:04.224"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:14.208"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:14.208"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:14.208"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:24.207"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:24.207"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:24.207"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:34.459"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:34.459"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:34.459"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:43.741"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:43.741"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:43.741"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:53.412"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:53.412"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:03:53.412"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:03.160"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:03.160"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:03.160"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:13.782"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:13.782"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:13.782"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:24.833"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:24.833"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:24.833"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:35.134"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:35.134"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:35.134"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:45.486"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:45.486"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:45.486"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:56.477"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:56.477"
2520,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:04:56.477"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:07.440"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:07.440"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:07.440"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:18.106"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:18.106"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:18.106"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:28.330"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:28.330"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:28.331"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:38.496"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:38.496"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:38.496"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:48.662"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:48.662"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:48.662"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:59.020"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:59.020"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:05:59.020"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:10.367"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:10.367"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:10.368"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:21.154"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:21.154"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:21.154"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:31.812"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:31.812"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:31.812"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:42.278"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:42.278"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:42.278"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:53.042"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:53.042"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:06:53.042"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:07:03.168"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:07:03.168"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:07:03.168"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:09.723"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:09.723"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:09.723"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:19.858"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:19.858"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:19.858"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:30.252"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:30.252"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:30.252"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:40.862"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:40.862"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:40.862"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:51.097"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:51.097"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:08:51.097"
2460,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:01.366"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:01.366"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:01.366"
3480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:13.102"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:13.102"
3900,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:13.102"
3480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:23.508"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:23.508"
3900,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:23.508"
3480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:33.851"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:33.851"
3900,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:33.851"
3480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:43.993"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:43.993"
3900,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:43.993"
3480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:54.587"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:54.587"
3900,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:09:54.587"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:04.584"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:04.584"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:04.584"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:15.046"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:15.046"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:15.046"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:25.316"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:25.316"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:25.316"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:35.291"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:35.291"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:35.291"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:45.237"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:45.237"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:45.237"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:55.264"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:55.264"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:10:55.264"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:06.121"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:06.121"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:06.121"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:16.624"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:16.624"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:16.624"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:26.360"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:26.360"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:26.360"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:36.334"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:36.334"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:36.334"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:46.655"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:46.655"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:46.655"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:56.930"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:56.931"
2760,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:11:56.931"
2820,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:07.394"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:07.394"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:07.394"
2820,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:17.980"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:17.980"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:17.980"
2820,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:28.231"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:28.231"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:28.231"
2820,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:39.000"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:39.000"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:39.000"
2820,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:49.408"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:49.408"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:49.408"
2820,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:59.384"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:59.384"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:12:59.384"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:09.497"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:09.497"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:09.497"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:19.582"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:19.582"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:19.582"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:29.353"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:29.353"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:29.353"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:39.079"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:39.079"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:39.079"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:49.273"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:49.273"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:49.273"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:59.667"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:59.667"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:13:59.667"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:09.207"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:09.207"
2280,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:09.207"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:19.196"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:19.196"
2280,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:19.196"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:29.206"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:29.206"
2280,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:29.206"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:38.866"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:38.866"
2280,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:38.866"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:48.614"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:48.614"
2280,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:48.614"
1740,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:58.630"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:58.630"
2280,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:14:58.630"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:10.615"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:10.615"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:10.615"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:21.459"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:21.459"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:21.459"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:31.597"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:31.597"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:31.597"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:41.469"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:41.469"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:41.469"
2340,CAR,mq.MQ_57.265_HFB_NO,"2019-04-18 10:15:51.495"
